timestamp,temperature_C,humidity_%
2025-08-16 03:00:00,21.81,76.57
2025-08-16 04:00:00,22.04,64.93
2025-08-16 05:00:00,20.22,66.41
2025-08-16 06:00:00,21.0,70.11
2025-08-16 07:00:00,20.53,70.65
2025-08-16 08:00:00,20.53,72.53
2025-08-16 09:00:00,19.11,79.51
2025-08-16 10:00:00,20.21,68.76
2025-08-16 11:00:00,20.85,65.8
2025-08-16 12:00:00,22.23,63.0
2025-08-16 13:00:00,21.45,66.31
2025-08-16 14:00:00,23.23,69.83
2025-08-16 15:00:00,18.85,78.96
2025-08-16 16:00:00,21.34,67.35
2025-08-16 17:00:00,20.35,70.97
2025-08-16 18:00:00,23.42,69.64
2025-08-16 19:00:00,19.01,75.5
2025-08-16 20:00:00,19.06,81.99
2025-08-16 21:00:00,19.55,66.46
2025-08-16 22:00:00,17.4,66.39
2025-08-16 23:00:00,19.95,73.74
2025-08-17 00:00:00,19.77,71.58
2025-08-17 01:00:00,11.33,117.03
2025-08-17 02:00:00,21.82,70.31
2025-08-17 03:00:00,24.34,65.15
2025-08-17 04:00:00,23.18,69.43
2025-08-17 05:00:00,21.14,71.53
2025-08-17 06:00:00,20.92,69.58
2025-08-17 07:00:00,23.27,67.47
2025-08-17 08:00:00,20.83,69.71
2025-08-17 09:00:00,25.84,69.65
2025-08-17 10:00:00,25.16,70.13
2025-08-17 11:00:00,22.99,65.86
2025-08-17 12:00:00,21.43,61.17
2025-08-17 13:00:00,16.34,102.11
2025-08-17 14:00:00,24.45,66.79
2025-08-17 15:00:00,26.79,56.04
2025-08-17 16:00:00,22.86,61.34
2025-08-17 17:00:00,24.67,56.9
2025-08-17 18:00:00,25.88,58.39
2025-08-17 19:00:00,26.26,64.02
2025-08-17 20:00:00,25.81,57.98
2025-08-17 21:00:00,27.72,56.66
2025-08-17 22:00:00,25.47,49.05
2025-08-17 23:00:00,27.14,59.02
2025-08-18 00:00:00,27.81,57.97
2025-08-18 01:00:00,28.66,65.03
2025-08-18 02:00:00,29.21,52.17
2025-08-18 03:00:00,26.7,54.33
2025-08-18 04:00:00,26.31,54.03
2025-08-18 05:00:00,30.73,60.25
2025-08-18 06:00:00,29.51,51.5
2025-08-18 07:00:00,28.07,53.01
2025-08-18 08:00:00,31.68,54.33
2025-08-18 09:00:00,29.68,51.93
2025-08-18 10:00:00,31.4,48.51
2025-08-18 11:00:00,29.84,51.49
2025-08-18 12:00:00,32.92,55.71
2025-08-18 13:00:00,32.54,45.06
2025-08-18 14:00:00,29.58,50.76
2025-08-18 15:00:00,31.44,46.53
2025-08-18 16:00:00,30.97,55.98
2025-08-18 17:00:00,32.05,42.4
2025-08-18 18:00:00,28.52,47.27
2025-08-18 19:00:00,30.95,52.05
2025-08-18 20:00:00,31.44,58.12
2025-08-18 21:00:00,27.13,50.13
2025-08-18 22:00:00,27.89,47.89
2025-08-18 23:00:00,26.48,60.32
2025-08-19 00:00:00,29.0,43.96
2025-08-19 01:00:00,30.32,40.52
2025-08-19 02:00:00,31.32,54.06
2025-08-19 03:00:00,28.99,49.73
2025-08-19 04:00:00,31.11,47.55
2025-08-19 05:00:00,26.38,56.64
2025-08-19 06:00:00,25.66,54.79
2025-08-19 07:00:00,27.89,51.24
2025-08-19 08:00:00,28.29,48.18
2025-08-19 09:00:00,27.39,59.48
2025-08-19 10:00:00,24.06,58.93
2025-08-19 11:00:00,26.74,55.76
2025-08-19 12:00:00,24.62,66.08
2025-08-19 13:00:00,27.28,52.1
2025-08-19 14:00:00,26.52,50.43
2025-08-19 15:00:00,24.25,55.22
2025-08-19 16:00:00,24.58,59.08
2025-08-19 17:00:00,23.44,61.15
2025-08-19 18:00:00,24.62,59.36
2025-08-19 19:00:00,25.84,62.95
2025-08-19 20:00:00,22.61,55.56
2025-08-19 21:00:00,24.54,69.65
2025-08-19 22:00:00,22.69,62.63
2025-08-19 23:00:00,22.0,69.22
2025-08-20 00:00:00,22.74,65.92
2025-08-20 01:00:00,21.06,67.05
2025-08-20 02:00:00,21.51,68.16
2025-08-20 03:00:00,20.28,68.08
2025-08-20 04:00:00,24.78,69.55
2025-08-20 05:00:00,21.65,73.46
2025-08-20 06:00:00,20.32,68.24
2025-08-20 07:00:00,21.48,71.22
2025-08-20 08:00:00,20.8,67.62
2025-08-20 09:00:00,20.46,75.62
2025-08-20 10:00:00,21.55,65.36
2025-08-20 11:00:00,21.62,78.04
2025-08-20 12:00:00,19.56,69.08
2025-08-20 13:00:00,19.39,62.34
2025-08-20 14:00:00,19.75,70.32
2025-08-20 15:00:00,16.64,66.41
2025-08-20 16:00:00,17.77,74.12
2025-08-20 17:00:00,22.06,66.72
2025-08-20 18:00:00,22.47,67.77
2025-08-20 19:00:00,19.64,60.53
2025-08-20 20:00:00,20.9,67.66
2025-08-20 21:00:00,20.55,57.71
2025-08-20 22:00:00,24.77,61.77
2025-08-20 23:00:00,21.92,73.32
2025-08-21 00:00:00,20.15,73.24
2025-08-21 01:00:00,19.04,71.19
2025-08-21 02:00:00,18.2,63.94
2025-08-21 03:00:00,21.08,68.22
2025-08-21 04:00:00,19.81,68.08
2025-08-21 05:00:00,19.01,61.92
2025-08-21 06:00:00,20.38,74.82
2025-08-21 07:00:00,19.95,71.24
2025-08-21 08:00:00,24.34,65.28
2025-08-21 09:00:00,23.38,66.02
2025-08-21 10:00:00,22.3,66.41
2025-08-21 11:00:00,24.81,54.62
2025-08-21 12:00:00,22.98,63.03
2025-08-21 13:00:00,21.86,60.28
2025-08-21 14:00:00,25.74,58.09
2025-08-21 15:00:00,24.56,61.09
2025-08-21 16:00:00,22.51,70.87
2025-08-21 17:00:00,24.09,64.46
2025-08-21 18:00:00,23.37,57.77
2025-08-21 19:00:00,22.93,62.86
